,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5890,U001,200418007,AM systems,28-05-2020,2020,1930671480,24-03-2020,28-05-2020,24-03-2020,NAGD,1824.48,0-15
5891,U001,100030964,NATURA ,04-04-2020,2020,1930671650,21-03-2020,05-04-2020,21-03-2020,NAA8,5528.9,
5892,CA02,140104409,LOB associates,17-04-2020,2020,2960621743,19-03-2020,06-04-2020,27-03-2020,CA10,93346.876,0-15
5893,U001,200759878,SA corp,29-04-2020,2020,1930778071,11-04-2020,26-04-2020,11-04-2020,NAH4,43697.31,0-15
5894,U001,200762301,C&S WH systems,02-04-2020,2020,1930668561,19-03-2020,03-04-2020,19-03-2020,NAC6,84555.48,
5895,U001,200769623,WAL-MAR trust,08-04-2020,2020,1930624425,09-03-2020,24-03-2020,09-03-2020,NAH4,13098.88,16-30
5896,U001,200769623,WAL-MAR corp,17-05-2020,2020,1930797976,17-04-2020,02-05-2020,17-04-2020,NAH4,38913.18,16-30
5897,U001,200418007,AM systems,02-04-2020,2020,1930659952,17-03-2020,01-04-2020,17-03-2020,NAA8,26127.36,0-15
5898,U001,200769623,WAL-MAR us,19-04-2020,2020,1930670742,20-03-2020,04-04-2020,20-03-2020,NAH4,8399.82,16-30
5899,CA02,140106408,WAL-M corp,05-05-2020,2020,2960625523,31-03-2020,10-04-2020,31-03-2020,CA10,27152.741,16-30
5900,U001,200775660,EB corp,20-06-2020,2020,1930739255,03-04-2020,07-06-2020,03-04-2020,NAGD,10546.55,0-15
5901,U001,200020431,DEC corporation,08-03-2020,2020,1930602984,05-03-2020,11-03-2020,01-03-2020,NAM2,4094.38,
5902,CA02,140104423,METRO  in,12-04-2020,2020,2960622328,18-03-2020,31-03-2020,21-03-2020,CA10,40350.625,0-15
5903,U001,200777735,NASH  co,22-04-2020,2020,1930758575,06-04-2020,21-04-2020,06-04-2020,NAA8,70291.21,0-15
5904,CA02,140106379,QUAL us,01-06-2020,2020,2960629340,17-04-2020,08-05-2020,28-04-2020,CA10,983.213,16-30
5905,U001,200704858,WAKE trust,29-04-2020,2020,1930727136,01-04-2020,16-04-2020,01-04-2020,NAA8,15076.87,0-15
5906,U001,200729290,KROGER llc,08-04-2020,2020,1930679078,21-03-2020,05-04-2020,21-03-2020,NAA8,19275.26,0-15
5907,U001,200772595,SAFEW trust,18-05-2020,2020,1930624982,11-03-2020,15-05-2020,11-03-2020,NAGD,37678.69,0-15
5908,U001,200741174,M B  co,03-04-2020,2020,1930649199,14-03-2020,29-03-2020,14-03-2020,NAA8,4899.33,0-15
5909,CA02,140104475,FOC ,17-04-2020,2020,2960618372,05-03-2020,23-03-2020,13-03-2020,CA10,1513.225,16-30
5910,U001,200668077,IN-N- associates,21-04-2020,2020,1930655663,20-03-2020,30-03-2020,20-03-2020,NA10,26582.4,16-30
5911,U001,200759878,SA ,30-03-2020,2020,1930618766,09-03-2020,24-03-2020,09-03-2020,NAH4,30936.47,0-15
5912,U001,200772670,ASSOCIAT corp,04-05-2020,2020,1930802920,19-04-2020,04-05-2020,19-04-2020,NAU5,39575.59,0-15
5913,U001,200749225,SUPER  us,20-05-2020,2020,1930841949,30-04-2020,15-05-2020,30-04-2020,NAA8,99039.55,0-15
5914,U001,200793513,KROGER co,25-04-2020,2020,1930751625,06-04-2020,21-04-2020,06-04-2020,NAA8,35484.08,0-15
5915,U001,200610381,MERCHAN corp,07-04-2020,2020,1930670663,19-03-2020,03-04-2020,19-03-2020,NAA8,29272.32,0-15
5916,U001,200777735,NASH  associates,29-04-2020,2020,1930789166,15-04-2020,30-04-2020,15-04-2020,NAA8,19606.46,
5917,U001,100031704,DELHAIZE corporation,29-04-2020,2020,1930774142,12-04-2020,27-04-2020,12-04-2020,NAA8,102434.57,0-15
5918,U001,200418007,AM corp,08-05-2020,2020,1930817589,26-04-2020,11-05-2020,26-04-2020,NAA8,29854.25,
5919,U001,200773364,U R M  in,24-04-2020,2020,1930753661,08-04-2020,23-04-2020,08-04-2020,NAA8,49126.44,0-15
5920,U001,200726979,BJ'S  in,07-04-2020,2020,1930665008,18-03-2020,02-04-2020,18-03-2020,NAA8,33.18,0-15
5921,U001,200418007,AM llc,21-04-2020,2020,1930741910,08-04-2020,23-04-2020,08-04-2020,NAA8,2467.22,
5922,U001,200762301,C&S WH associates,24-03-2020,2020,1930620718,09-03-2020,24-03-2020,09-03-2020,NAC6,99524.95,0-15
5923,U001,200707822,PUBLI us,17-04-2020,2020,1930731285,01-04-2020,16-04-2020,01-04-2020,NAA8,19467.42,0-15
5924,U001,200741174,M B  corporation,10-04-2020,2020,1930585145,05-03-2020,06-04-2020,05-03-2020,NA32,39401.42,0-15
5925,U001,100043936,PAPA JO in,21-04-2020,2020,1930772400,10-04-2020,20-04-2020,10-04-2020,NA10,18145.19,0-15
5926,U001,200353024,DECA foundation,09-05-2020,2020,1930878453,08-05-2020,11-05-2020,01-05-2020,NAM2,15644.7,
5927,U001,200744019,TARG ,03-05-2020,2020,1930778489,12-04-2020,27-04-2020,12-04-2020,NAA8,2059.49,0-15
5928,U001,200769623,WAL-MAR us,07-04-2020,2020,1930612016,07-03-2020,22-03-2020,07-03-2020,NAH4,11856.59,16-30
5929,U001,200875006,KROGER systems,05-05-2020,2020,1930793278,16-04-2020,01-05-2020,16-04-2020,NAA8,47757.38,0-15
5930,U001,200974851,RESTA co,20-04-2020,2020,1930719475,30-03-2020,14-04-2020,30-03-2020,NAA8,1639.53,0-15
5931,U001,200769623,WAL-MAR corp,12-05-2020,2020,1930777445,12-04-2020,27-04-2020,12-04-2020,NAH4,8636.43,16-30
5932,U001,200630112,DOUB llc,14-06-2020,2020,1930886199,12-05-2020,22-05-2020,12-05-2020,NA10,7384.8,16-30
5933,U001,200230690,DECA systems,08-05-2020,2020,1930858598,05-05-2020,11-05-2020,01-05-2020,NAM2,6078.56,
5934,U001,200769623,WAL-MAR systems,30-03-2020,2020,1930584836,02-03-2020,17-03-2020,02-03-2020,NAH4,1898.9,0-15
5935,U001,200769623,WAL-MAR associates,15-04-2020,2020,1930654879,16-03-2020,31-03-2020,16-03-2020,NAH4,6663.73,16-30
5936,U001,200769623,WAL-MAR llc,30-03-2020,2020,1930592386,03-03-2020,18-03-2020,03-03-2020,NAH4,433.09,0-15
5937,U001,200769623,WAL-MAR foundation,30-04-2020,2020,1930732258,03-04-2020,18-04-2020,03-04-2020,NAH4,59075.93,0-15
5938,U001,200769623,WAL-MAR llc,30-04-2020,2020,1930729414,03-04-2020,18-04-2020,03-04-2020,NAH4,38774.34,0-15
5939,CA02,140104240,FEDER co,15-04-2020,2020,2960619782,13-03-2020,31-03-2020,21-03-2020,CA10,43723.064,16-30
5940,U001,200466603,SMITH'S us,20-04-2020,2020,1930725412,01-04-2020,16-04-2020,01-04-2020,NAA8,72083.39,0-15
5941,U001,200769623,WAL-MAR ,14-04-2020,2020,1930653681,15-03-2020,30-03-2020,15-03-2020,NAH4,4272.16,16-30
5942,U001,200794332,COST co,22-05-2020,2020,1930856878,07-05-2020,22-05-2020,07-05-2020,NAAX,12929.27,0-15
5943,CA02,140104229,A & W F corporation,23-05-2020,2020,2960632504,30-04-2020,17-05-2020,07-05-2020,CA10,3229.065,0-15
5944,U001,200769623,WAL-MAR associates,21-05-2020,2020,1930806244,22-04-2020,07-05-2020,22-04-2020,NAH4,11136.28,0-15
5945,U001,200712187,SPAR corp,23-05-2020,2020,1930857980,04-05-2020,19-05-2020,04-05-2020,NAA8,120987.86,0-15
5946,U001,200769623,WAL-MAR trust,02-04-2020,2020,1930582546,29-02-2020,15-03-2020,29-02-2020,NAH4,1259.34,16-30
5947,U001,200769623,WAL-MAR corp,11-05-2020,2020,1930776581,11-04-2020,26-04-2020,11-04-2020,NAH4,1995.84,16-30
5948,U001,200936373,SUPE llc,19-03-2020,2020,1930587308,02-03-2020,17-03-2020,02-03-2020,NAA8,91710.66,0-15
5949,U001,200776463,KROGE ,11-04-2020,2020,1930688163,23-03-2020,07-04-2020,23-03-2020,NAA8,12491.62,0-15
5950,U001,200748108,KROGER systems,18-03-2020,2020,1930583141,29-02-2020,15-03-2020,29-02-2020,NAA8,48037.61,0-15
5951,U001,200726979,BJ'S  systems,20-04-2020,2020,1930711417,28-03-2020,12-04-2020,28-03-2020,NAA8,361.02,0-15
5952,U001,200290370,BARGAIN  corporation,17-04-2020,2020,1930705003,01-04-2020,16-04-2020,01-04-2020,NAA8,11359.54,0-15
5953,U001,200718130,SYSCO F trust,25-03-2020,2020,1930610859,05-03-2020,20-03-2020,05-03-2020,NAA8,729.52,0-15
5954,U001,200739534,OK corp,06-05-2020,2020,1930793373,16-04-2020,01-05-2020,16-04-2020,NAA8,73328.86,0-15
5955,U001,200769623,WAL-MAR co,12-05-2020,2020,1930778909,12-04-2020,27-04-2020,12-04-2020,NAH4,6189.6,16-30
5956,U013,CC6000,HEINZ corp,23-05-2020,2020,1991840748,12-03-2020,26-04-2020,12-03-2020,NAVF,7515.8,16-30
5957,CA02,140106372,G T  associates,01-06-2020,2020,2960631261,28-04-2020,10-05-2020,30-04-2020,CA10,2044.098,16-30
5958,U001,200803720,DEC associates,22-04-2020,2020,1930818962,23-04-2020,26-04-2020,16-04-2020,NAM2,6335.89,
5959,U001,200418007,AM ,17-05-2020,2020,1930854006,05-05-2020,20-05-2020,05-05-2020,NAA8,4571.58,
5960,U001,200769623,WAL-MAR trust,06-06-2020,2020,1930873678,06-05-2020,21-05-2020,06-05-2020,NAH4,2169.37,16-30
5961,U001,200769623,WAL-MAR systems,07-04-2020,2020,1930620937,08-03-2020,23-03-2020,08-03-2020,NAH4,11615.01,16-30
5962,U001,200936373,SUPE llc,17-03-2020,2020,1930570140,27-02-2020,13-03-2020,27-02-2020,NAA8,25376.88,0-15
5963,U001,200777735,NASH  ,15-03-2020,2020,1930595864,03-03-2020,18-03-2020,03-03-2020,NAA8,10217.66,
5964,U001,200769623,WAL-MAR llc,29-03-2020,2020,1930586931,02-03-2020,17-03-2020,02-03-2020,NAH4,38283.12,0-15
5965,U001,200820380,SMITH'S associates,10-04-2020,2020,1930683341,22-03-2020,06-04-2020,22-03-2020,NAA8,56659.55,0-15
5966,U001,200761734,H E BUT corp,04-04-2020,2020,1930682787,21-03-2020,05-04-2020,21-03-2020,NAA8,107708.79,
5967,U001,200769623,WAL-MAR systems,05-04-2020,2020,1930577150,28-02-2020,14-03-2020,28-02-2020,NAH4,240.31,16-30
5968,U001,200769623,WAL-MAR corporation,11-05-2020,2020,1930774958,11-04-2020,26-04-2020,11-04-2020,NAH4,17294.89,16-30
5969,U001,200769623,WAL-MAR co,29-03-2020,2020,1930577506,28-02-2020,14-03-2020,28-02-2020,NAH4,14990.17,16-30
5970,U001,200726979,BJ'S  in,12-05-2020,2020,1930801256,19-04-2020,04-05-2020,19-04-2020,NAA8,284.69,0-15
5971,U001,200778870,C foundation,04-04-2020,2020,1930666059,17-03-2020,01-04-2020,17-03-2020,NAA8,8424.09,0-15
5972,U001,200729942,SA co,12-05-2020,2020,1930821429,23-04-2020,08-05-2020,23-04-2020,NAA8,5717.56,0-15
5973,U001,200148860,DOLLA co,22-04-2020,2020,1930779469,12-04-2020,27-04-2020,12-04-2020,NAA8,7723.67,
5974,U001,200769623,WAL-MAR us,01-05-2020,2020,1930732261,03-04-2020,18-04-2020,03-04-2020,NAH4,23009.03,0-15
5975,U001,200609718,FR corp,13-03-2020,2020,1930582014,28-02-2020,09-03-2020,28-02-2020,NA10,12312,0-15
5976,U001,200739006,AL in,23-03-2020,2020,1930624133,10-03-2020,25-03-2020,10-03-2020,NAA8,33426.89,
5977,U001,200760666,KEHE  llc,19-04-2020,2020,1930703477,01-04-2020,16-04-2020,01-04-2020,NAA8,7768.22,0-15
5978,U001,200759878,SA associates,17-04-2020,2020,1930725776,01-04-2020,16-04-2020,01-04-2020,NAH4,14537.86,0-15
5979,U001,200230690,DECA llc,05-05-2020,2020,1930813128,22-04-2020,09-05-2020,16-04-2020,NAM4,2991.84,
5980,U001,200418007,AM associates,07-07-2020,2020,1930850524,06-05-2020,10-07-2020,06-05-2020,NAGD,3024,
5981,U001,200727272,BROOKS systems,24-04-2020,2020,1930764650,08-04-2020,23-04-2020,08-04-2020,NAA8,31542.39,0-15
5982,U001,200793568,SUPE trust,11-05-2020,2020,1930814682,23-04-2020,08-05-2020,23-04-2020,NAA8,5194.04,0-15
5983,U001,200762301,C&S WH co,13-05-2020,2020,1930837841,29-04-2020,14-05-2020,29-04-2020,NAC6,78227.06,
5984,U001,200066217,STEVE in,27-05-2020,2020,1930823150,24-04-2020,09-05-2020,24-04-2020,NAA8,11142.27,16-30
5985,U001,200762301,C&S WH us,09-04-2020,2020,1930708302,26-03-2020,10-04-2020,26-03-2020,NAC6,122645.43,
5986,U001,200726979,BJ'S  co,23-03-2020,2020,1930584502,29-02-2020,15-03-2020,29-02-2020,NAA8,371.67,0-15
5987,U001,200769623,WAL-MAR associates,21-05-2020,2020,1930808901,22-04-2020,07-05-2020,22-04-2020,NAH4,2290.51,0-15
5988,U001,200353024,DECA corporation,21-04-2020,2020,1930758112,07-04-2020,24-04-2020,01-04-2020,NAM4,492.48,
5989,U001,200275115,SHAWS  systems,13-04-2020,2020,1930692445,25-03-2020,09-04-2020,25-03-2020,NAA8,81126.61,0-15
5990,U001,200792293,UNIFIE corporation,24-03-2020,2020,1930598639,04-03-2020,19-03-2020,04-03-2020,NAA8,38584.3,0-15
5991,U001,200769623,WAL-MAR trust,04-06-2020,2020,1930855207,04-05-2020,19-05-2020,04-05-2020,NAH4,30146.29,16-30
5992,U001,200769623,WAL-MAR llc,29-04-2020,2020,1930717371,30-03-2020,14-04-2020,30-03-2020,NAH4,6813.61,16-30
5993,U001,200794332,COST trust,03-04-2020,2020,1930669776,20-03-2020,04-04-2020,20-03-2020,NAAX,47386.5,
5994,U001,200726979,BJ'S  co,23-03-2020,2020,1930630331,07-03-2020,22-03-2020,07-03-2020,NAA8,623.88,0-15
5995,U001,200705742,DOT in,24-03-2020,2020,1930578686,28-02-2020,31-03-2020,28-02-2020,NA32,54274.55,
5996,U001,200762678,JOR co,12-04-2020,2020,1930690983,25-03-2020,09-04-2020,25-03-2020,NAA8,59100.39,0-15
5997,CA02,140104225,SAVE-ON- us,29-05-2020,2020,2960633440,07-05-2020,18-05-2020,08-05-2020,CA10,76960.541,0-15
5998,U001,200706844,WINC in,01-05-2020,2020,1930719771,01-04-2020,16-04-2020,01-04-2020,NAA8,2714.67,16-30
5999,U001,200707822,PUBLI llc,05-05-2020,2020,1930793380,16-04-2020,01-05-2020,16-04-2020,NAA8,93968.58,0-15
6000,U001,200744019,TARG co,25-04-2020,2020,1930741119,04-04-2020,19-04-2020,04-04-2020,NAA8,11420.14,0-15
6001,U001,200778870,C llc,15-05-2020,2020,1930832419,28-04-2020,13-05-2020,28-04-2020,NAA8,8905.19,0-15
6002,CA02,140105357,CINNAR systems,04-06-2020,2020,2960630027,21-04-2020,09-05-2020,29-04-2020,CA10,9506,16-30
6003,U001,200769623,WAL-MAR llc,06-04-2020,2020,1930618938,08-03-2020,23-03-2020,08-03-2020,NAH4,1590.5,0-15
6004,U001,200756072,REINHA in,06-04-2020,2020,1930659162,17-03-2020,01-04-2020,17-03-2020,NAA8,31112.1,0-15
6005,U001,200725421,BEN  ,26-03-2020,2020,1930638646,14-03-2020,29-03-2020,14-03-2020,NAA8,23976.22,
6006,U001,200769623,WAL-MAR trust,10-04-2020,2020,1930623104,10-03-2020,25-03-2020,10-03-2020,NAH4,13214.14,16-30
6007,U001,200974851,RESTA co,27-03-2020,2020,1930625082,09-03-2020,24-03-2020,09-03-2020,NAA8,2175.99,0-15
6008,U001,200769623,WAL-MAR in,25-05-2020,2020,1930826259,25-04-2020,10-05-2020,25-04-2020,NAH4,5030.15,16-30
6009,U001,200769623,WAL-MAR us,29-03-2020,2020,1930581899,01-03-2020,16-03-2020,01-03-2020,NAH4,18530,0-15
6010,U001,200759878,SA associates,05-05-2020,2020,1930792888,16-04-2020,01-05-2020,16-04-2020,NAH4,79562.2,0-15
6011,U001,200769623,WAL-MAR llc,10-06-2020,2020,1930886115,11-05-2020,26-05-2020,11-05-2020,NAH4,13079.11,16-30
6012,U001,200769623,WAL-MAR llc,28-03-2020,2020,1930578683,27-02-2020,13-03-2020,27-02-2020,NAH4,2096.02,16-30
6013,CA02,140104440,SO corp,11-05-2020,2020,2960627435,08-04-2020,26-04-2020,16-04-2020,CA10,16561.832,16-30
6014,U001,200769623,WAL-MAR foundation,20-04-2020,2020,1930683445,21-03-2020,05-04-2020,21-03-2020,NAH4,37957.9,16-30
6015,U001,200696090,UNITE in,23-05-2020,2020,1930843295,06-05-2020,21-05-2020,06-05-2020,NAA8,3284.3,0-15
6016,U001,200759878,SA corp,15-04-2020,2020,1930577668,01-03-2020,15-04-2020,01-03-2020,NAWP,37469.52,0-15
6017,U001,200704858,WAKE us,22-04-2020,2020,1930685562,24-03-2020,08-04-2020,24-03-2020,NAA8,24612.02,0-15
6018,U001,200739534,OK ,14-04-2020,2020,1930706102,26-03-2020,10-04-2020,26-03-2020,NAA8,50122.18,0-15
6019,U001,200759878,SA co,07-05-2020,2020,1930794375,19-04-2020,04-05-2020,19-04-2020,NAH4,13696.5,0-15
6020,U001,200705742,DOT trust,06-04-2020,2020,1930636623,10-03-2020,11-04-2020,10-03-2020,NA32,28964.99,
6021,U001,200769623,WAL-MAR foundation,07-05-2020,2020,1930751088,07-04-2020,22-04-2020,07-04-2020,NAH4,1085.08,16-30
6022,U001,200769623,WAL-MAR ,03-06-2020,2020,1930855071,04-05-2020,19-05-2020,04-05-2020,NAH4,1518.19,16-30
6023,U001,200707822,PUBLI corp,30-04-2020,2020,1930772815,11-04-2020,26-04-2020,11-04-2020,NAA8,187897.38,0-15
6024,CA02,140104249,SOB co,06-05-2020,2020,2960624788,02-04-2020,21-04-2020,11-04-2020,CA10,70554.925,16-30
6025,U001,200434439,BAUGH SU associates,03-04-2020,2020,1930664978,17-03-2020,06-04-2020,17-03-2020,NAD1,63965.22,
6026,U001,200769623,WAL-MAR llc,30-05-2020,2020,1930832196,28-04-2020,13-05-2020,28-04-2020,NAH4,943.12,16-30
6027,U001,200769623,WAL-MAR systems,04-04-2020,2020,1930602798,05-03-2020,20-03-2020,05-03-2020,NAH4,41846.06,16-30
6028,U001,200606231,INTER co,26-04-2020,2020,1930673135,24-03-2020,08-04-2020,24-03-2020,NAA8,11155.37,16-30
6029,U001,200762301,C&S WH in,01-05-2020,2020,1930797542,16-04-2020,01-05-2020,16-04-2020,NAC6,39326.54,0-15
6030,CA02,140104429,COSTCO associates,02-06-2020,2020,2960634111,11-05-2020,22-05-2020,12-05-2020,CA10,27950.069,0-15
6031,U001,200779906,BOZZU trust,26-04-2020,2020,1930769236,10-04-2020,25-04-2020,10-04-2020,NAA8,39173.04,0-15
6032,U001,200790107,ROU in,17-04-2020,2020,1930629929,09-03-2020,24-03-2020,09-03-2020,NAC6,143319.11,16-30
6033,U001,200744019,TARG trust,31-03-2020,2020,1930624317,10-03-2020,25-03-2020,10-03-2020,NAA8,9499.4,0-15
6034,U001,200735528,ASSOCIA associates,27-03-2020,2020,1930623712,10-03-2020,25-03-2020,10-03-2020,NAA8,87400.46,0-15
6035,U001,200875006,KROGER associates,14-04-2020,2020,1930714866,27-03-2020,11-04-2020,27-03-2020,NAA8,122776.04,0-15
6036,U001,200744019,TARG foundation,31-03-2020,2020,1930637036,10-03-2020,25-03-2020,10-03-2020,NAA8,142818.56,0-15
6037,U001,200726979,BJ'S  trust,25-05-2020,2020,1930858103,05-05-2020,20-05-2020,05-05-2020,NAA8,61.69,0-15
6038,U001,200729290,KROGER foundation,24-04-2020,2020,1930748465,05-04-2020,20-04-2020,05-04-2020,NAA8,42363.02,0-15
6039,U001,200759878,SA corp,10-05-2020,2020,1930804430,22-04-2020,07-05-2020,22-04-2020,NAH4,15005.29,0-15
6040,U001,200744019,TARG ,25-05-2020,2020,1930653846,16-03-2020,20-05-2020,16-03-2020,NAGD,15949.29,0-15
6041,U001,200793513,KROGER llc,25-04-2020,2020,1930753150,06-04-2020,21-04-2020,06-04-2020,NAA8,53697.39,0-15
6042,CA02,140104409,LOB in,27-05-2020,2020,2960631966,01-05-2020,15-05-2020,05-05-2020,CA10,12673.542,0-15
6043,U001,200778870,C associates,10-04-2020,2020,1930686765,24-03-2020,08-04-2020,24-03-2020,NAA8,21713.84,0-15
6044,U001,200759878,SA corp,13-04-2020,2020,1930690029,26-03-2020,10-04-2020,26-03-2020,NAH4,13170.07,0-15
6045,U001,200794332,COST ,28-04-2020,2020,1930571902,28-02-2020,03-05-2020,28-02-2020,NAGD,6863.74,
6046,U001,200711029,WEGMAN systems,31-05-2020,2020,1930834313,28-04-2020,13-05-2020,28-04-2020,NAA8,50207.64,16-30
6047,U001,200029010,KROG associates,10-04-2020,2020,1930689747,24-03-2020,08-04-2020,24-03-2020,NAA8,196838.6,0-15
6048,CA02,140104440,SO trust,19-04-2020,2020,2960621106,13-03-2020,03-04-2020,24-03-2020,CA10,2865.499,16-30
6049,U001,200762301,C&S WH foundation,29-03-2020,2020,1930652050,14-03-2020,29-03-2020,14-03-2020,NAC6,128571.13,0-15
6050,U001,200760666,KEHE  foundation,23-03-2020,2020,1930571056,27-02-2020,13-03-2020,27-02-2020,NAA8,19024.19,0-15
6051,U001,200780383,MEIJ co,06-04-2020,2020,1930664680,17-03-2020,01-04-2020,17-03-2020,NAA8,68779.31,0-15
6052,U001,200726979,BJ'S  trust,28-04-2020,2020,1930779142,12-04-2020,27-04-2020,12-04-2020,NAA8,600.26,0-15
6053,U001,200761734,H E BUT us,22-04-2020,2020,1930755153,06-04-2020,21-04-2020,06-04-2020,NAA8,47081.84,0-15
6054,U001,200726979,BJ'S  corp,25-04-2020,2020,1930772940,09-04-2020,24-04-2020,09-04-2020,NAA8,505.55,0-15
6055,U001,100031704,DELHAIZE co,17-05-2020,2020,1930842890,30-04-2020,15-05-2020,30-04-2020,NAA8,31796.96,0-15
6056,CA02,140104409,LOB systems,21-04-2020,2020,2960624782,02-04-2020,12-04-2020,02-04-2020,CA10,133265.986,0-15
6057,U001,200418007,AM llc,22-03-2020,2020,1930622192,09-03-2020,24-03-2020,09-03-2020,NAA8,786.12,
6058,U001,200353024,DECA associates,22-03-2020,2020,1930802549,20-04-2020,26-03-2020,16-03-2020,NAM2,14897.59,
6059,U001,200726979,BJ'S  foundation,27-03-2020,2020,1930625352,11-03-2020,26-03-2020,11-03-2020,NAA8,12073.07,0-15
6060,U001,200769623,WAL-MAR us,07-06-2020,2020,1930862294,07-05-2020,22-05-2020,07-05-2020,NAH4,49498.47,16-30
6061,U001,200759082,INGL associates,20-03-2020,2020,1930592593,02-03-2020,17-03-2020,02-03-2020,NAA8,53920.7,0-15
6062,U001,100052024,CPG us,22-05-2020,2020,1930664917,17-03-2020,21-05-2020,17-03-2020,NAGD,34932.73,0-15
6063,CA02,140104429,COSTCO foundation,12-05-2020,2020,2960629667,21-04-2020,01-05-2020,21-04-2020,CA10,28742.812,0-15
6064,U001,200793513,KROGER llc,18-04-2020,2020,1930715195,28-03-2020,12-04-2020,28-03-2020,NAA8,1198.79,0-15
6065,U001,200148860,DOLLA in,01-05-2020,2020,1930803792,21-04-2020,06-05-2020,21-04-2020,NAA8,79098.81,
6066,U001,200750051,ALBER foundation,10-05-2020,2020,1930825810,25-04-2020,10-05-2020,25-04-2020,NAA8,2224.8,0-15
6067,U001,200726979,BJ'S  co,07-04-2020,2020,1930669507,19-03-2020,03-04-2020,19-03-2020,NAA8,1121.51,0-15
6068,U001,CCCA02,KRAFT  associates,09-05-2020,2020,1930691358,26-03-2020,30-04-2020,26-03-2020,NAG2,16771.23,0-15
6069,U001,200704045,RA trust,01-04-2020,2020,1930651687,13-03-2020,28-03-2020,13-03-2020,NAA8,63592.18,0-15
6070,U001,200407025,ALBERT us,02-04-2020,2020,1930650618,19-03-2020,03-04-2020,19-03-2020,NAA8,12746.45,
6071,U001,200761734,H E BUT trust,07-05-2020,2020,1930599339,04-03-2020,08-05-2020,04-03-2020,NAGD,15319.04,
6072,U001,200769623,WAL-MAR in,16-05-2020,2020,1930788442,16-04-2020,01-05-2020,16-04-2020,NAH4,53861.51,16-30
6073,CA02,140104249,SOB co,15-05-2020,2020,2960626664,09-04-2020,30-04-2020,20-04-2020,CA10,59068.366,16-30
6074,U001,200769623,WAL-MAR us,11-06-2020,2020,1930880695,11-05-2020,26-05-2020,11-05-2020,NAH4,1355.58,16-30
6075,U001,200732421,MARTI co,06-05-2020,2020,1930797177,17-04-2020,02-05-2020,17-04-2020,NAA8,80021.67,0-15
6076,U001,200769623,WAL-MAR co,11-04-2020,2020,1930637608,12-03-2020,27-03-2020,12-03-2020,NAH4,2372.78,16-30
6077,U001,200748108,KROGER foundation,05-05-2020,2020,1930768026,15-04-2020,30-04-2020,15-04-2020,NAA8,13702.76,0-15
6078,U001,200764795,SYSCO  llc,06-04-2020,2020,1930652952,17-03-2020,01-04-2020,17-03-2020,NAA8,1131.56,0-15
6079,U001,200705742,DOT trust,13-04-2020,2020,1930667131,18-03-2020,19-04-2020,18-03-2020,NA32,37977.88,
6080,U001,200769623,WAL-MAR trust,12-06-2020,2020,1930885037,12-05-2020,27-05-2020,12-05-2020,NAH4,1050.34,16-30
6081,U001,200769623,WAL-MAR systems,17-04-2020,2020,1930666519,18-03-2020,02-04-2020,18-03-2020,NAH4,661.11,16-30
6082,U001,200769623,WAL-MAR systems,03-06-2020,2020,1930855003,04-05-2020,19-05-2020,04-05-2020,NAH4,52512.67,16-30
6083,U001,200769623,WAL-MAR systems,30-04-2020,2020,1930720022,31-03-2020,15-04-2020,31-03-2020,NAH4,7239.15,16-30
6084,U001,200795490,HY -  in,27-03-2020,2020,1930611688,06-03-2020,21-03-2020,06-03-2020,NAA8,24039.23,0-15
6085,U001,200762301,C&S WH associates,10-05-2020,2020,1930826783,26-04-2020,11-05-2020,26-04-2020,NAC6,50128.4,
6086,CA02,140104423,METRO  ,20-04-2020,2020,2960625333,30-03-2020,11-04-2020,01-04-2020,CA10,172268.74,0-15
6087,U001,200769623,WAL-MAR trust,07-05-2020,2020,1930723899,31-03-2020,15-04-2020,31-03-2020,NAH4,91.93,16-30
6088,U001,200706844,WINC llc,21-04-2020,2020,1930660853,19-03-2020,03-04-2020,19-03-2020,NAA8,3240.59,16-30
6089,U001,200750051,ALBER in,18-03-2020,2020,1930597827,03-03-2020,18-03-2020,03-03-2020,NAA8,75387.97,0-15
6090,U001,200790107,ROU co,13-06-2020,2020,1930855813,04-05-2020,19-05-2020,04-05-2020,NAC6,48967.87,16-30
6091,CA02,140104423,METRO  systems,18-03-2020,2020,2960617049,27-02-2020,08-03-2020,27-02-2020,CA10,51868.103,0-15
6092,CA02,100030194,AMAZO associates,20-05-2020,2020,2960629432,20-04-2020,09-05-2020,29-04-2020,CA10,90447.735,0-15
6093,U001,200769623,WAL-MAR us,19-05-2020,2020,1930797960,19-04-2020,04-05-2020,19-04-2020,NAH4,43530.89,16-30
6094,U001,200759878,SA associates,24-03-2020,2020,1930586103,05-03-2020,20-03-2020,05-03-2020,NAH4,13832.5,0-15
6095,U001,200769623,WAL-MAR corp,26-04-2020,2020,1930699830,25-03-2020,09-04-2020,25-03-2020,NAH4,30485.49,16-30
6096,U001,200148860,DOLLA co,16-04-2020,2020,1930751858,07-04-2020,22-04-2020,07-04-2020,NAA8,72105.76,
6097,U001,200707822,PUBLI llc,25-03-2020,2020,1930612200,06-03-2020,21-03-2020,06-03-2020,NAA8,23135.43,0-15
